trial_id,presentation_label,phase3_stimulus_id,phase6b_stimulus_id,phase3_mix_id,phase6b_mix_id,phase3_observed_rating,phase6b_human_rating,stimulus_match,mix_match,rating_match,aligned
P019__trial_04,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,94.0,94,True,True,True,True
P019__trial_04,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,80.0,80,True,True,True,True
P019__trial_04,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,86.0,86,True,True,True,True
P019__trial_04,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,38.0,38,True,True,True,True
P019__trial_05,A,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,100.0,100,True,True,True,True
P019__trial_05,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P019__trial_05,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,94.0,94,True,True,True,True
P019__trial_05,D,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,11.0,11,True,True,True,True
P019__trial_05,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,76.0,76,True,True,True,True
P019__trial_06,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,11.0,11,True,True,True,True
P019__trial_06,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,77.0,77,True,True,True,True
P019__trial_06,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,50.0,50,True,True,True,True
P019__trial_06,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,26.0,26,True,True,True,True
P019__trial_06,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,93.0,93,True,True,True,True
P020__trial_01,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,84.0,84,True,True,True,True
P020__trial_01,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,93.0,93,True,True,True,True
P020__trial_01,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,48.0,48,True,True,True,True
P020__trial_01,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,96.0,96,True,True,True,True
P020__trial_01,E,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,41.0,41,True,True,True,True
P020__trial_02,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,63.0,63,True,True,True,True
P020__trial_02,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,53.0,53,True,True,True,True
P020__trial_02,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,44.0,44,True,True,True,True
P020__trial_02,D,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,40.0,40,True,True,True,True
P020__trial_02,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,29.0,29,True,True,True,True
P020__trial_03,A,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,29.0,29,True,True,True,True
P020__trial_03,B,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,49.0,49,True,True,True,True
P020__trial_03,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,70.0,70,True,True,True,True
P020__trial_03,D,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,36.0,36,True,True,True,True
P020__trial_03,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,32.0,32,True,True,True,True
P020__trial_04,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,91.0,91,True,True,True,True
P020__trial_04,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,93.0,93,True,True,True,True
P020__trial_04,C,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,95.0,95,True,True,True,True
P020__trial_04,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P020__trial_04,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,80.0,80,True,True,True,True
P020__trial_05,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,75.0,75,True,True,True,True
P020__trial_05,B,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,90.0,90,True,True,True,True
P020__trial_05,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,88.0,88,True,True,True,True
P020__trial_05,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,94.0,94,True,True,True,True
P020__trial_05,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,90.0,90,True,True,True,True
P020__trial_06,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,97.0,97,True,True,True,True
P020__trial_06,B,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,84.0,84,True,True,True,True
P020__trial_06,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,78.0,78,True,True,True,True
P020__trial_06,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,69.0,69,True,True,True,True
P020__trial_06,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,88.0,88,True,True,True,True
P021__trial_01,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,44.0,44,True,True,True,True
P021__trial_01,B,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,45.0,45,True,True,True,True
P021__trial_01,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,48.0,48,True,True,True,True
P021__trial_01,D,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,45.0,45,True,True,True,True
P021__trial_01,E,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,46.0,46,True,True,True,True
P021__trial_02,A,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,44.0,44,True,True,True,True
P021__trial_02,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,46.0,46,True,True,True,True
P021__trial_02,C,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,57.0,57,True,True,True,True
P021__trial_02,D,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,55.0,55,True,True,True,True
P021__trial_02,E,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,51.0,51,True,True,True,True
P021__trial_03,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,46.0,46,True,True,True,True
P021__trial_03,B,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,53.0,53,True,True,True,True
P021__trial_03,C,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,55.0,55,True,True,True,True
P021__trial_03,D,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,51.0,51,True,True,True,True
P021__trial_03,E,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,55.0,55,True,True,True,True
P021__trial_04,A,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,50.0,50,True,True,True,True
P021__trial_04,B,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,49.0,49,True,True,True,True
P021__trial_04,C,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,47.0,47,True,True,True,True
P021__trial_04,D,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,47.0,47,True,True,True,True
P021__trial_04,E,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,49.0,49,True,True,True,True
P021__trial_05,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,47.0,47,True,True,True,True
P021__trial_05,B,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,47.0,47,True,True,True,True
P021__trial_05,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,46.0,46,True,True,True,True
P021__trial_05,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,45.0,45,True,True,True,True
P021__trial_05,E,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,47.0,47,True,True,True,True
P021__trial_06,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,50.0,50,True,True,True,True
P021__trial_06,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,51.0,51,True,True,True,True
P021__trial_06,C,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,51.0,51,True,True,True,True
P021__trial_06,D,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,48.0,48,True,True,True,True
P021__trial_06,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,50.0,50,True,True,True,True
P022__trial_01,A,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,26.0,26,True,True,True,True
P022__trial_01,B,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,73.0,73,True,True,True,True
P022__trial_01,C,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,40.0,40,True,True,True,True
P022__trial_01,D,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,0.0,0,True,True,True,True
P022__trial_01,E,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,100.0,100,True,True,True,True
P022__trial_02,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,75.0,75,True,True,True,True
P022__trial_02,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,26.0,26,True,True,True,True
P022__trial_02,C,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,100.0,100,True,True,True,True
P022__trial_02,D,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,0.0,0,True,True,True,True
P022__trial_02,E,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,87.0,87,True,True,True,True
P022__trial_03,A,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,31.0,31,True,True,True,True
P022__trial_03,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,100.0,100,True,True,True,True
P022__trial_03,C,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,13.0,13,True,True,True,True
P022__trial_03,D,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,0.0,0,True,True,True,True
P022__trial_03,E,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,22.0,22,True,True,True,True
P022__trial_04,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,47.0,47,True,True,True,True
P022__trial_04,B,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,55.0,55,True,True,True,True
P022__trial_04,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,66.0,66,True,True,True,True
P022__trial_04,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,99.0,99,True,True,True,True
P022__trial_04,E,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,75.0,75,True,True,True,True
P022__trial_05,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,15.0,15,True,True,True,True
P022__trial_05,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,93.0,93,True,True,True,True
P022__trial_05,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,39.0,39,True,True,True,True
P022__trial_05,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,27.0,27,True,True,True,True
P022__trial_05,E,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,58.0,58,True,True,True,True
P022__trial_06,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,38.0,38,True,True,True,True
P022__trial_06,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,93.0,93,True,True,True,True
P022__trial_06,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,28.0,28,True,True,True,True
P022__trial_06,D,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,80.0,80,True,True,True,True
P022__trial_06,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,50.0,50,True,True,True,True
P023__trial_01,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,39.0,39,True,True,True,True
P023__trial_01,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,83.0,83,True,True,True,True
P023__trial_01,C,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,100.0,100,True,True,True,True
P023__trial_01,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,13.0,13,True,True,True,True
P023__trial_01,E,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,74.0,74,True,True,True,True
P023__trial_02,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,7.0,7,True,True,True,True
P023__trial_02,B,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,17.0,17,True,True,True,True
P023__trial_02,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,75.0,75,True,True,True,True
P023__trial_02,D,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,95.0,95,True,True,True,True
P023__trial_02,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,25.0,25,True,True,True,True
P023__trial_03,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,87.0,87,True,True,True,True
P023__trial_03,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,79.0,79,True,True,True,True
P023__trial_03,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,5.0,5,True,True,True,True
P023__trial_03,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,17.0,17,True,True,True,True
P023__trial_03,E,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,61.0,61,True,True,True,True
P023__trial_04,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,75.0,75,True,True,True,True
P023__trial_04,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,91.0,91,True,True,True,True
P023__trial_04,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,100.0,100,True,True,True,True
P023__trial_04,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,25.0,25,True,True,True,True
P023__trial_04,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,12.0,12,True,True,True,True
P023__trial_05,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,27.0,27,True,True,True,True
P023__trial_05,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,77.0,77,True,True,True,True
P023__trial_05,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,89.0,89,True,True,True,True
P023__trial_05,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,96.0,96,True,True,True,True
P023__trial_05,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,19.0,19,True,True,True,True
P023__trial_06,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,94.0,94,True,True,True,True
P023__trial_06,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,10.0,10,True,True,True,True
P023__trial_06,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,80.0,80,True,True,True,True
P023__trial_06,D,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,33.0,33,True,True,True,True
P023__trial_06,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,22.0,22,True,True,True,True
P024__trial_01,A,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,30.0,30,True,True,True,True
P024__trial_01,B,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,77.0,77,True,True,True,True
P024__trial_01,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,43.0,43,True,True,True,True
P024__trial_01,D,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,15.0,15,True,True,True,True
P024__trial_01,E,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,86.0,86,True,True,True,True
P024__trial_02,A,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,8.0,8,True,True,True,True
P024__trial_02,B,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,3.0,3,True,True,True,True
P024__trial_02,C,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,94.0,94,True,True,True,True
P024__trial_02,D,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,75.0,75,True,True,True,True
P024__trial_02,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,50.0,50,True,True,True,True
P024__trial_03,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,94.0,94,True,True,True,True
P024__trial_03,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,60.0,60,True,True,True,True
P024__trial_03,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,6.0,6,True,True,True,True
P024__trial_03,D,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,78.0,78,True,True,True,True
P024__trial_03,E,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,13.0,13,True,True,True,True
P024__trial_04,A,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,92.0,92,True,True,True,True
P024__trial_04,B,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,7.0,7,True,True,True,True
P024__trial_04,C,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,72.0,72,True,True,True,True
P024__trial_04,D,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,0.0,0,True,True,True,True
P024__trial_04,E,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,35.0,35,True,True,True,True
P024__trial_05,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,100.0,100,True,True,True,True
P024__trial_05,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,87.0,87,True,True,True,True
P024__trial_05,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,0.0,0,True,True,True,True
P024__trial_05,D,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,63.0,63,True,True,True,True
P024__trial_05,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,15.0,15,True,True,True,True
P024__trial_06,A,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,100.0,100,True,True,True,True
P024__trial_06,B,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,66.0,66,True,True,True,True
P024__trial_06,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,0.0,0,True,True,True,True
P024__trial_06,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,86.0,86,True,True,True,True
P024__trial_06,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,75.0,75,True,True,True,True
P025__trial_01,A,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,27.0,27,True,True,True,True
P025__trial_01,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,73.0,73,True,True,True,True
P025__trial_01,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,86.0,86,True,True,True,True
P025__trial_01,D,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,13.0,13,True,True,True,True
P025__trial_01,E,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,96.0,96,True,True,True,True
P025__trial_02,A,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,6.0,6,True,True,True,True
P025__trial_02,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,89.0,89,True,True,True,True
P025__trial_02,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,0.0,0,True,True,True,True
P025__trial_02,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,30.0,30,True,True,True,True
P025__trial_02,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,21.0,21,True,True,True,True
P025__trial_03,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,94.0,94,True,True,True,True
P025__trial_03,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,7.0,7,True,True,True,True
P025__trial_03,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,19.0,19,True,True,True,True
P025__trial_03,D,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,76.0,76,True,True,True,True
P025__trial_03,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,64.0,64,True,True,True,True
P025__trial_04,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,13.0,13,True,True,True,True
P025__trial_04,B,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,29.0,29,True,True,True,True
P025__trial_04,C,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,85.0,85,True,True,True,True
P025__trial_04,D,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,55.0,55,True,True,True,True
P025__trial_04,E,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,46.0,46,True,True,True,True
P025__trial_05,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,16.0,16,True,True,True,True
P025__trial_05,B,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,75.0,75,True,True,True,True
